sentences	sensitiveAttr
<age>181,<gender>Male,	Shantou
<alumniOf>Cumberland_Valley_High_School,<age>37,<gender>Male,	Mechanicsburg_u002C__Pennsylvania
<age>137,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Guadeloupe
<age>584,<gender>Female,<knowsLanguage>Italian_lang,	Milan
<gender>Female,<nationality>Republic_of_Ireland,	County_Wicklow
<age>231,<gender>Female,<nationality>United_States,	United_States
<age>272,<gender>Female,<nationality>United_States,	Albemarle_County_u002C__Virginia
<age>483,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Ingwiller
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>113,<gender>Male,	Munich
<award>Order_of_the_Starry_Cross,<age>357,<gender>Female,	Kaliningrad
<award>Golden_Rose,<age>654,<gender>Male,	Imola
<age>79,<gender>Male,<knowsLanguage>Spanish_lang,<memberOf>Colombian_Liberal_Party,<nationality>Colombia,	Cúcuta
<age>90,<gender>Male,<knowsLanguage>Spanish_lang,<nationality>Spain,	Madrid
<age>547,<gender>Female,	Florence
<gender>Male,	Thessaloniki
<age>518,<gender>Male,<knowsLanguage>Portuguese_lang,	Abrantes
<gender>Male,<nationality>Vietnam,	Hanoi
<alumniOf>University_of_Madras,<alumniOf>M_u002E__C_u002E__C_u002E__Higher_Secondary_School,<age>89,<gender>Male,<nationality>India,<worksFor>Indian_Police_Service,	Ottapalam
<gender>Male,	Gansu
<age>87,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Paris
<gender>Male,	Kaabu
<age>346,<gender>Female,<knowsLanguage>French_lang,<nationality>Canada,	Verchères
<age>604,<gender>Male,	India
<age>794,<gender>Female,<knowsLanguage>Portuguese_lang,<nationality>Portugal,	Faro_u002C__Portugal
<age>494,<gender>Female,	Wittenberg
<age>375,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Halle__u0028_Saale_u0029_
<age>67,<gender>Female,<nationality>Canada,	Palestine__u0028_region_u0029_
<age>97,<gender>Male,<nationality>Egypt,	Dakahlia_Governorate
<age>1031,<gender>Male,	Iran
<age>404,<gender>Male,	Kathiawar
<age>163,<gender>Female,<nationality>Afghanistan,	Kandahar_Province
<alumniOf>Columbia_University,<alumniOf>Yale_University,<alumniOf>Seton_Hall_University,<alumniOf>Yale_School_of_Engineering__u0026__Applied_Science,<alumniOf>Yale_Divinity_School,<award>Guggenheim_Fellowship,<age>99,<worksFor>New_York_University,<worksFor>Princeton_University,<gender>Male,<nationality>United_States,	New_York_City
<age>192,<gender>Male,	Armagh
<age>122,<gender>Male,	Royal_Borough_of_Kensington_and_Chelsea
<age>138,<gender>Female,	Grand_Palace
<age>774,<gender>Male,	Scotland
<age>123,<gender>Male,<nationality>Iraq,	Iraq
<gender>Female,<nationality>United_Arab_Emirates,<alumniOf>American_University_in_Dubai,<age>46,	Dubai
<age>72,<gender>Male,<nationality>Indonesia,	Surakarta
<age>540,<gender>Male,	Moghulistan
<alumniOf>Florida_Atlantic_University,<age>69,<gender>Male,	Cuba
<age>136,<gender>Male,<nationality>United_States,	Yauco_u002C__Puerto_Rico
<age>77,<gender>Male,<nationality>United_States,	New_York_City
<gender>Male,<age>492,	Alvito_u002C__Portugal
<age>97,<gender>Male,	Changsha
<alumniOf>St_u002E__Joseph_u0027_s_Higher_Secondary_School_u002C__Baramulla,<alumniOf>University_of_Peshawar,<age>86,<gender>Male,	Srinagar
<gender>Male,	Iran
<alumniOf>Université_Laval,<age>76,<gender>Male,<nationality>Canada,	Quebec_City
<age>126,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Bourkika
<age>358,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Saint-Saulge
<age>2023,<gender>Female,	Rome
<alumniOf>University_of_Padua,<age>388,<gender>Male,	Kąty_u002C__Brzesko_County
<age>53,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Venice
<gender>Male,	Lombardy
<alumniOf>Brigham_Young_University,<age>64,<gender>Male,<knowsLanguage>Portuguese_lang,<nationality>Brazil,	Porto_Alegre
<gender>Male,	Arles
<age>615,<gender>Female,	Westminster
<age>534,<gender>Female,	Devon
<age>315,<gender>Female,	Devon
<age>484,<gender>Female,	England
<age>132,<gender>Female,<nationality>United_States,	Manhattan
<age>737,<gender>Female,<knowsLanguage>English_lang,	Lordship_of_Ireland
<age>728,<gender>Female,	Prague
<age>763,<gender>Female,	Windsor_Castle
<age>869,<gender>Female,<nationality>Sweden,	Sweden
<age>115,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,<nationality>Sweden,	Elghammar_Castle
<age>560,<gender>Female,	Lichtenberg_u002C__Bas-Rhin
<age>139,<gender>Female,	Philadelphia
<age>800,<gender>Female,<knowsLanguage>English_lang,	Galway
<age>754,<gender>Female,	Arco_u002C__Trentino
<age>94,<gender>Female,<knowsLanguage>Italian_lang,<nationality>Italy,	Palace_of_Capodimonte
<age>168,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Paris
<gender>Female,<age>364,<knowsLanguage>Old_East_Slavic,	Moscow
<award>Order_of_St_u002E__Andrew,<award>Knight_Of_The_Order_Of_St_U002E__Alexander_Nevsky_Q15831432,<award>Order_of_Queen_Maria_Luisa,<award>Order_of_Saint_Catherine,<award>Order_of_Theresa,<award>Order_of_Saint_Isabel,<age>199,<gender>Female,<knowsLanguage>Old_East_Slavic,	Darmstadt
<award>Order_of_the_Starry_Cross,<age>322,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Vienna
<age>724,<gender>Female,	Veliko_Tarnovo
<age>200,<gender>Female,<knowsLanguage>Spanish_lang,<nationality>Spain,	Modena
<gender>Female,	Bohuslav
<age>72,<gender>Female,<knowsLanguage>Romanian_lang,<nationality>Romania,	Cajvana
<age>141,<gender>Female,<knowsLanguage>Polish_lang,<nationality>Poland,	Warsaw
<age>496,<gender>Female,<knowsLanguage>Portuguese_lang,	Coimbra
<age>108,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Kempen_u002C__Germany
<award>Order_of_the_Starry_Cross,<age>176,<gender>Female,	Paris
<age>326,<gender>Female,	Polish_u2013_Lithuanian_Commonwealth
<gender>Female,<knowsLanguage>Arabic,<knowsLanguage>Egyptian_lang,	Byzantine_Empire
<age>84,<gender>Female,<knowsLanguage>Spanish_lang,<nationality>Spain,	Cádiz
<age>622,<gender>Female,<knowsLanguage>Spanish_lang,	Segovia
<age>502,<gender>Female,<knowsLanguage>Portuguese_lang,	Lisbon
<age>582,<gender>Female,<knowsLanguage>Old_East_Slavic,	Tver
<age>462,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Heidelberg
<age>184,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Schloss_Wilhelmshöhe
<age>115,<gender>Female,<knowsLanguage>English_lang,	London
<age>70,<gender>Female,<memberOf>Provisional_Irish_Republican_Army,<memberOf>32_County_Sovereignty_Movement,<nationality>Republic_of_Ireland,	Belfast
<age>112,<gender>Female,	Saarburg
<gender>Female,	Kildare
<age>101,<gender>Female,<knowsLanguage>German_lang,<memberOf>General_Jewish_Labour_Bund,<nationality>Germany,	Essen
<nationality>United_States,<alumniOf>Swarthmore_College,<age>98,<gender>Female,	Pittsburgh
<age>91,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Essen
<award>Order_of_the_Golden_Fleece,<award>Supreme_Order_of_the_Most_Holy_Annunciation,<award>Grand_Officer_Of_The_Order_Of_Wissam_El_Alaoui_Q19368736,<award>Knight_Grand_Cross_In_The_Order_Of_The_Holy_Sepulchre_Q20925110,<age>68,<gender>Male,<nationality>Austria,	Trieste
<age>423,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Florence
<age>371,<gender>Female,	Luxembourg_Palace
<age>346,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Hôtel_de_Condé
<age>232,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Labastide-Murat
<age>257,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Paris
<age>651,<gender>Female,	Essay_u002C__Orne
<age>515,<gender>Female,	Zalamea_de_la_Serena
<age>69,<gender>Female,<knowsLanguage>Italian_lang,<memberOf>Red_Brigades,<nationality>Italy,	Rome
<gender>Female,	Second_Bulgarian_Empire
<age>65,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Palermo
<age>136,<gender>Male,<nationality>United_States,	Missouri
<age>114,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Hamburg
<alumniOf>George_Washington_University,<alumniOf>Portland_State_University,<age>73,<gender>Female,<worksFor>Johns_Hopkins_University,	Trieste
<age>55,<gender>Male,<nationality>United_States,	Dover_u002C__Ohio
<alumniOf>University_of_California_u002C__Los_Angeles,<alumniOf>University_of_Utah,<age>83,<gender>Male,<nationality>United_States,	Redding_u002C__California
<age>63,<gender>Male,	Portadown
<alumniOf>Kinder_High_School_for_the_Performing_and_Visual_Arts,<age>58,<gender>Male,<nationality>United_States,	Baker_City_u002C__Oregon
<alumniOf>Victoria_University_of_Wellington,<alumniOf>University_of_Auckland,<award>Companion_Of_The_New_Zealand_Order_Of_Merit_Q23049797,<age>73,<gender>Male,	Auckland
<alumniOf>Ohio_State_University,<alumniOf>University_of_Rochester,<age>119,<gender>Male,<worksFor>Rochester_Institute_of_Technology,	Magrath_u002C__Alberta
<age>91,<gender>Male,<nationality>Cyprus,	Kalopanagiotis
<age>270,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Pontarlier
<age>162,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Hamburg
<age>171,<gender>Female,<nationality>United_States,	Jackson_County_u002C__Missouri
<alumniOf>Vassar_College,<alumniOf>Masters_School,<age>105,<gender>Female,<memberOf>Republican_Party__u0028_United_States_u0029_,<nationality>United_States,	Houston
<nationality>Germany,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>111,<gender>Male,<knowsLanguage>German_lang,	Marienhafe
<alumniOf>Columbia_University,<alumniOf>Harvard_University,<age>101,<gender>Male,<knowsLanguage>English_lang,<memberOf>American_Philosophical_Society,<nationality>United_States,<worksFor>Harvard_University,<worksFor>University_of_Chicago,<worksFor>University_of_Pennsylvania,	Brooklyn
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>108,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Grimma
<age>65,<gender>Male,	Hong_Kong
<age>604,<gender>Male,	England
<age>287,<gender>Male,	Rochester_u002C__New_York
<age>192,<gender>Female,<nationality>United_States,	Buffalo_u002C__New_York
<age>417,<gender>Female,	Sandwich_u002C__Kent
<alumniOf>Georgia_Southwestern_State_University,<age>45,<gender>Female,	New_Orleans
<age>160,<gender>Female,	Hell_u0027_s_Kitchen_u002C__Manhattan
<age>222,<gender>Female,	Honeydon
<gender>Female,	Scotland
<age>145,<gender>Female,	New_York_City
<age>245,<gender>Female,<nationality>United_States,	Monticello
<age>249,<gender>Female,<nationality>United_States,	Augusta_County_u002C__Virginia
<age>117,<gender>Female,	Kansas_City_u002C__Missouri
<age>247,<gender>Female,	London
<age>350,<gender>Female,	Salem_u002C__Massachusetts
<age>590,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Grave_u002C__Netherlands
<age>642,<gender>Female,	Genoa
<age>274,<gender>Female,<knowsLanguage>Spanish_lang,<nationality>Colombia,	Valledupar
<age>183,<gender>Female,<knowsLanguage>Spanish_lang,<nationality>Spain,	Royal_Palace_of_Madrid
<age>175,<gender>Female,<knowsLanguage>Spanish_lang,<nationality>Spain,	Vélez-Rubio
<age>63,<gender>Female,	Bogotá
<age>463,<gender>Female,<knowsLanguage>Spanish_lang,<nationality>Spain,	Tartanedo
<age>60,<gender>Female,<memberOf>Creating_Opportunities,<nationality>Ecuador,	Guayaquil
<gender>Female,	Guatemala
<age>138,<gender>Female,<knowsLanguage>Spanish_lang,<nationality>Spain,	Madrid
<age>190,<gender>Female,	Guatemala_City
<age>516,<gender>Female,	Kabul
<age>189,<gender>Female,	Flinders_Island
<age>187,<gender>Female,	Stockport
<alumniOf>Harvard_Business_School,<alumniOf>Harvard_University,<award>Officer_of_the_Order_of_Canada,<age>79,<gender>Male,<nationality>Republic_of_Ireland,	County_Kerry
<alumniOf>University_College_London,<age>94,<gender>Male,<knowsLanguage>English_lang,<knowsLanguage>Nigerian_Pidgin,<knowsLanguage>Efik_lang,<nationality>Nigeria,	Cross_River_State
<age>800,<gender>Female,	Wales
<age>801,<gender>Female,	Lincoln_u002C__England
<age>93,<gender>Female,<knowsLanguage>Spanish_lang,<nationality>United_States,<nationality>El_Salvador,	Queens
<award>Companion_Of_The_Order_Of_St_Michael_And_St_George_Q12177413,<age>170,<gender>Male,	United_Kingdom_of_Great_Britain_and_Ireland
<gender>Male,<nationality>United_States,<age>52,	North_Little_Rock_u002C__Arkansas
<age>614,<gender>Male,<knowsLanguage>English_lang,	Siston
<age>786,<gender>Male,<nationality>Republic_of_Ireland,	Wexford
<alumniOf>Sciences_Po,<alumniOf>Institut_national_des_langues_et_civilisations_orientales,<alumniOf>Paris-Panthéon-Assas_University,<award>Knight_Commander_U0027_S_Cross_Of_The_Order_Of_Merit_Of_The_Federal_Republic_Of_Germany_Q10905235,<award>Commander_Of_The_Legion_Of_Honour_Q10855212,<award>Knight_Of_The_National_Order_Of_Merit_Q13422138,<award>Commander_Of_The_Royal_Victorian_Order_Q12193183,<award>Companion_Of_The_Order_Of_St_Michael_And_St_George_Q12177413,<age>70,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Paris
<alumniOf>Harvard_University,<alumniOf>University_of_Paris,<alumniOf>University_of_Oklahoma,<age>118,<gender>Male,<knowsLanguage>English_lang,<knowsLanguage>French_lang,<memberOf>Communist_Party_USA,<nationality>United_States,<worksFor>National_Autonomous_University_of_Mexico,<worksFor>Office_of_Strategic_Services,<worksFor>Boston_University,<worksFor>Simon_Fraser_University,<worksFor>University_of_Havana,	Boston
<age>279,<gender>Male,	Devon
<age>322,<gender>Male,<knowsLanguage>German_lang,	Pleinfeld
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>108,<gender>Male,	Dzielów
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>106,<gender>Male,<nationality>United_States,	Siemianowice_Śląskie
<award>Knight_Bachelor,<age>186,<gender>Male,<knowsLanguage>German_lang,	Szczecin
<award>German_Cross_In_Gold_Q17412908,<award>Knight_U0027_S_Cross_Of_The_Iron_Cross_With_Oak_Leaves_Q3003469,<age>114,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Hamburg
<alumniOf>University_of_Michigan,<alumniOf>University_of_Toronto,<award>Companion_Of_The_Order_Of_Canada_Q15278107,<age>94,<gender>Male,<nationality>Canada,	Toronto
<age>68,<gender>Female,	Aley
<gender>Female,<age>1432,	Mecca
<age>200,<gender>Male,<nationality>Republic_of_Ireland,	Dublin
<age>167,<gender>Female,<nationality>Turkey,	Beşiktaş
<gender>Male,<knowsLanguage>Indonesian_lang,	Singapore
<age>59,<gender>Female,<knowsLanguage>Korean_lang,<knowsLanguage>Japanese_lang,<nationality>Japan,	Nagoya
<age>261,<gender>Male,	Shusha
<alumniOf>Rutgers_University,<alumniOf>Middletown_High_School_South,<age>51,<gender>Female,<nationality>United_States,	Ridgewood_u002C__New_Jersey
<alumniOf>Walsh_School_of_Foreign_Service,<age>91,<gender>Female,<nationality>United_States,	Tallinn
<age>224,<gender>Male,<nationality>United_States,	Greensburg_u002C__Kentucky
<age>3673,<gender>Female,	Ancient_Egypt
<age>43,<gender>Male,<nationality>India,	Bihar
<alumniOf>University_of_North_Carolina_at_Chapel_Hill,<alumniOf>UNC_Kenan_u2013_Flagler_Business_School,<age>78,<gender>Male,	Chattanooga_u002C__Tennessee
<age>272,<gender>Male,	Buchach
<age>169,<gender>Female,	Batumi
<gender>Female,	Bagan
<age>124,<gender>Male,	Kingdom_of_Rwanda
<age>85,<gender>Female,<knowsLanguage>French_lang,<knowsLanguage>Spanish_lang,<nationality>France,	Vichy
<alumniOf>University_of_Sydney,<alumniOf>Sydney_Law_School,<alumniOf>Newcastle_Boys_u0027__High_School,<age>66,<gender>Male,<worksFor>University_of_Queensland,	Newcastle_u002C__New_South_Wales
<award>Medal_of_Honor,<age>181,<gender>Male,<nationality>United_States,	Brooksville_u002C__Maine
<age>44,<gender>Male,<nationality>United_States,	Visalia_u002C__California
<alumniOf>Royal_Air_Force_College_Cranwell,<alumniOf>Wycliffe_College_u002C__Gloucestershire,<award>Knight_Grand_Cross_Of_The_Order_Of_The_Bath_Q12177451,<award>Commander_Of_The_Order_Of_The_British_Empire_Q12201477,<age>85,<gender>Male,<knowsLanguage>English_lang,	Kew
<age>79,<gender>Male,	Singapore
<alumniOf>University_of_Tasmania,<age>72,<gender>Male,	Tasmania
<alumniOf>Marshall_University,<alumniOf>University_of_Yangon,<alumniOf>International_School_Bangkok,<age>71,<gender>Male,<nationality>Myanmar,	Yangon
<age>98,<gender>Male,<knowsLanguage>English_lang,<knowsLanguage>Twi,<nationality>Ghana,	Adukrom
<age>74,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,<worksFor>United_Nations,	Bavaria
<age>64,<gender>Male,<knowsLanguage>English_lang,	Royal_Tunbridge_Wells
<age>76,<gender>Male,<nationality>United_States,	Newark_u002C__New_Jersey
<alumniOf>Victoria_University_of_Wellington,<alumniOf>St_John_u0027_s_College_u002C__Hastings,<age>77,<gender>Male,	Blenheim_u002C__New_Zealand
<age>398,<gender>Male,	Nyasvizh
<age>91,<gender>Male,	Naples
<age>127,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	San_Giuseppe_Vesuviano
<age>65,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	San_Cipriano_d_u0027_Aversa
<age>276,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Sainte-Suzanne_u002C__Réunion
<age>525,<gender>Male,<knowsLanguage>Spanish_lang,<nationality>Crown_of_Aragon,	Zaragoza
<age>324,<gender>Male,<knowsLanguage>Portuguese_lang,	Lisbon
<age>445,<gender>Female,	Istanbul
<alumniOf>Maur_Hill_u2013_Mount_Academy,<age>79,<gender>Male,	Atchison_u002C__Kansas
<age>179,<gender>Male,<nationality>United_States,	New_York_City
<alumniOf>Georgetown_University,<alumniOf>Princeton_School_of_Public_and_International_Affairs,<alumniOf>San_Carlos_High_School,<alumniOf>Ravenswood_High_School__u0028_East_Palo_Alto_u0029_,<alumniOf>Wesley_Theological_Seminary,<age>69,<gender>Male,<memberOf>Democratic_Party__u0028_United_States_u0029_,<nationality>United_States,	Charleston_u002C__South_Carolina
<award>Order_of_the_Crown__u0028_Prussia_u0029_,<award>Order_Of_St_U002E__Vladimir_U002C__2Nd_Class_Q21148942,<award>Order_Of_St_U002E__Vladimir_U002C__3Rd_Class_Q19344818,<award>Order_of_the_White_Eagle__u0028_Russian_Empire_u0029_,<award>Order_of_the_White_Elephant,<award>House_Order_of_the_Wendish_Crown,<age>178,<gender>Male,	Saint_Petersburg
<age>125,<gender>Male,	Gomel
<alumniOf>Westmount_High_School,<alumniOf>Concordia_University,<age>70,<gender>Female,<nationality>Canada,	Sarajevo
<age>159,<gender>Male,<nationality>United_States,	Rush_County_u002C__Indiana
<age>568,<gender>Male,	Mrauk_U
<nationality>Ecuador,<age>89,<gender>Male,	Ecuador
<gender>Female,	Pyay
<age>514,<gender>Male,	Pyay
<age>227,<gender>Male,<nationality>Uzbekistan,	Bukhara
<age>207,<gender>Female,<knowsLanguage>English_lang,<nationality>United_States,	Devon
<age>124,<gender>Female,	Queensland
<gender>Male,<knowsLanguage>Catalan_lang,	Girona
<gender>Male,	Podgorica
<age>234,<gender>Male,	Red_Fort
<gender>Male,	Delhi
<gender>Male,<age>208,	Red_Fort
<age>183,<gender>Male,	Red_Fort
<age>190,<gender>Male,	Delhi
<age>470,<gender>Male,	Kabul
<age>179,<gender>Male,	Red_Fort
<age>194,<gender>Male,	Delhi
<alumniOf>University_of_Tokyo,<age>131,<gender>Male,<nationality>Japan,	Kyoto_Prefecture
<alumniOf>University_of_Zagreb,<age>82,<gender>Male,<knowsLanguage>Croatian_lang,<nationality>Croatia,	Zagreb
<age>89,<gender>Male,<knowsLanguage>Indonesian_lang,<nationality>Indonesia,	Bogor
