subject,predicate,object,birthPlace
Herro_Mustafa ,birthDate ,1973-01-01T00:00:00.000Z ,Erbil 
Herro_Mustafa ,gender ,Female__u0028_gender_u0029_ ,Erbil 
Herro_Mustafa ,knowsLanguage ,Arabic_generic_instance ,Erbil 
Herro_Mustafa ,knowsLanguage ,English_language_generic_instance ,Erbil 
Herro_Mustafa ,knowsLanguage ,Greek_language_generic_instance ,Erbil 
Herro_Mustafa ,knowsLanguage ,Hindi_generic_instance ,Erbil 
Herro_Mustafa ,knowsLanguage ,Russian_language_generic_instance ,Erbil 
Herro_Mustafa ,knowsLanguage ,Spanish_language_generic_instance ,Erbil 
Herro_Mustafa ,knowsLanguage ,Turkish_language_generic_instance ,Erbil 
Herro_Mustafa ,knowsLanguage ,Persian_language_generic_instance ,Erbil 
Alexander_Kotenkov ,memberOf ,Communist_Party_of_the_Soviet_Union ,Leningradsky_District_u002C__Krasnodar_Krai 
Alexander_Kotenkov ,nationality ,Russia ,Leningradsky_District_u002C__Krasnodar_Krai 
Alex_Tai ,birthDate ,1966-10-22T00:00:00.000Z ,Germany 
Alex_Tai ,knowsLanguage ,German_language_generic_instance ,Germany 
Alexander_Astor ,award ,Officer_Of_The_Order_Of_The_British_Empire_Q10762848_generic_instance ,Helsinki 
Alexander_Astor ,birthDate ,1900-08-11T00:00:00.000Z ,Helsinki 
Alexander_Astor ,gender ,Male_gender ,Helsinki 
Alexander_Astor ,nationality ,Finland ,Helsinki 
Alexander_Crichton_of_Brunstane ,gender ,Male_gender ,East_Lothian 
Alexander_Drummond__u0028_consul_u0029_ ,birthDate ,1701-01-01T00:00:00.000Z ,Edinburgh 
Alexander_Drummond__u0028_consul_u0029_ ,gender ,Male_gender ,Edinburgh 
Alexander_Drummond__u0028_consul_u0029_ ,knowsLanguage ,English_language_generic_instance ,Edinburgh 
Alexander_Gläser ,award ,German_Cross_In_Gold_Q17412908_generic_instance ,Büdingen 
Alexander_Gläser ,award ,Knight_U0027_S_Cross_Of_The_Iron_Cross_With_Oak_Leaves_Q3003469_generic_instance ,Büdingen 
Alexander_Gläser ,birthDate ,1914-01-04T00:00:00.000Z ,Büdingen 
Alexander_Gläser ,gender ,Male_gender ,Büdingen 
Alexander_Gläser ,knowsLanguage ,German_language_generic_instance ,Büdingen 
Alexander_Gläser ,nationality ,Germany ,Büdingen 
Alexander_M_u002E__Beatty ,award ,Medal_of_Honor_generic_instance ,Ryegate_u002C__Vermont 
Alexander_M_u002E__Beatty ,birthDate ,1828-07-29T00:00:00.000Z ,Ryegate_u002C__Vermont 
Alexander_M_u002E__Beatty ,gender ,Male_gender ,Ryegate_u002C__Vermont 
Alexander_M_u002E__Beatty ,nationality ,United_States ,Ryegate_u002C__Vermont 
Alexander_Montagu_u002C__10th_Duke_of_Manchester ,alumniOf ,Britannia_Royal_Naval_College ,Tandragee_Castle 
Alexander_Montagu_u002C__10th_Duke_of_Manchester ,award ,Officer_Of_The_Order_Of_The_British_Empire_Q10762848_generic_instance ,Tandragee_Castle 
Alexander_Montagu_u002C__10th_Duke_of_Manchester ,birthDate ,1902-10-02T00:00:00.000Z ,Tandragee_Castle 
Alexander_Montagu_u002C__10th_Duke_of_Manchester ,gender ,Male_gender ,Tandragee_Castle 
Alexander_Peters ,award ,Medal_of_Honor_generic_instance ,Russia 
Alexander_Peters ,birthDate ,1869-11-16T00:00:00.000Z ,Russia 
Alexander_Peters ,gender ,Male_gender ,Russia 
Alexander_Picton_Brereton ,award ,Victoria_Cross_generic_instance ,Oak_River 
Alexander_Picton_Brereton ,birthDate ,1892-11-13T00:00:00.000Z ,Oak_River 
Alexander_Picton_Brereton ,gender ,Male_gender ,Oak_River 
Alexander_Picton_Brereton ,nationality ,Canada ,Oak_River 
Alexander_Rolls ,alumniOf ,University_of_Göttingen ,Swansea 
Alexander_Rolls ,alumniOf ,Harrow_School ,Swansea 
Alexander_Rolls ,birthDate ,1818-07-18T00:00:00.000Z ,Swansea 
Alexander_Rolls ,gender ,Male_gender ,Swansea 
Alexander_Rolls ,knowsLanguage ,English_language_generic_instance ,Swansea 
Alexander_Rolls ,nationality ,Wales ,Swansea 
Alexander_Stewart_of_Darnley__u0028_died_1404_u0029_ ,birthDate ,1368-01-01T00:00:00.000Z ,Scotland 
Alexander_Stewart_of_Darnley__u0028_died_1404_u0029_ ,gender ,Male_gender ,Scotland 
Alexander_Walters ,gender ,Male_gender ,Bardstown_u002C__Kentucky 
Abdul_Matin__u0028_language_activist_u0029_ ,alumniOf ,Rajshahi_College ,Sirajganj_District 
Abdul_Matin__u0028_language_activist_u0029_ ,award ,Ekushey_Padak ,Sirajganj_District 
Abdul_Matin__u0028_language_activist_u0029_ ,award ,Independence_Award ,Sirajganj_District 
Abdul_Matin__u0028_language_activist_u0029_ ,birthDate ,1926-12-03T00:00:00.000Z ,Sirajganj_District 
Abdul_Rahman_Yasin ,birthDate ,1960-04-10T00:00:00.000Z ,Bloomington_u002C__Indiana 
Abdul_Rahman_Yasin ,gender ,Male_gender ,Bloomington_u002C__Indiana 
Abdul_Rahman_Yasin ,nationality ,United_States ,Bloomington_u002C__Indiana 
Abdul_Waheed_Kakar ,alumniOf ,Edwardes_College_Peshawar ,Peshawar 
Abdul_Waheed_Kakar ,birthDate ,1937-03-20T00:00:00.000Z ,Peshawar 
Abdul_Waheed_Kakar ,gender ,Male_gender ,Peshawar 
Abdul_Waheed_Kakar ,nationality ,Pakistan ,Peshawar 
Abdullah_Al-Rimi ,birthDate ,1974-01-01T00:00:00.000Z ,Taiz 
Abdullah_Al-Rimi ,gender ,Male_gender ,Taiz 
Abdullah_Al-Rimi ,nationality ,Yemen ,Taiz 
Abdullah_Kamel_Abdullah_Kamel_Al_Kandari ,birthDate ,1973-09-17T00:00:00.000Z ,Hawally_u002C__Kuwait 
Abdullah_Kamel_Abdullah_Kamel_Al_Kandari ,gender ,Male_gender ,Hawally_u002C__Kuwait 
Abdullahi_Ahmed_Irro ,alumniOf ,Frunze_Military_Academy ,Kismayo 
Abdullahi_Ahmed_Irro ,birthDate ,1937-01-01T00:00:00.000Z ,Kismayo 
Abdullahi_Ahmed_Irro ,gender ,Male_gender ,Kismayo 
Abdullahi_dan_Fodio ,birthDate ,1767-01-01T00:00:00.000Z ,Gobir 
Abdullahi_dan_Fodio ,gender ,Male_gender ,Gobir 
Abdullahi_dan_Fodio ,nationality ,Nigeria ,Gobir 
Abraham_Zelmanowitz ,birthDate ,1945-12-30T00:00:00.000Z ,New_York_City 
Abraham_Zelmanowitz ,gender ,Male_gender ,New_York_City 
Abraham_Zelmanowitz ,nationality ,United_States ,New_York_City 
Abu_Talha_al-Sudani ,gender ,Male_gender ,Sudan 
Abu_Talha_al-Sudani ,nationality ,Somalia ,Sudan 
Andrew_B_u002E__Hammond ,birthDate ,1848-07-22T00:00:00.000Z ,Saint-Léonard_u002C__New_Brunswick 
Andrew_B_u002E__Hammond ,gender ,Male_gender ,Saint-Léonard_u002C__New_Brunswick 
Death_of_Abdul_Wali ,alumniOf ,Tolland_High_School ,Afghanistan 
Death_of_Abdul_Wali ,birthDate ,1975-01-01T00:00:00.000Z ,Afghanistan 
Death_of_Abdul_Wali ,gender ,Male_gender ,Afghanistan 
Ada_Watson ,gender ,Female__u0028_gender_u0029_ ,Bexley 
Thomas_Fiennes_u002C__8th_Baron_Dacre ,birthDate ,1472-01-01T00:00:00.000Z ,Herstmonceux_Castle 
Thomas_Fiennes_u002C__8th_Baron_Dacre ,gender ,Male_gender ,Herstmonceux_Castle 
Amasa_Tracy ,award ,Medal_of_Honor_generic_instance ,Dover-Foxcroft_u002C__Maine 
Amasa_Tracy ,birthDate ,1829-03-16T00:00:00.000Z ,Dover-Foxcroft_u002C__Maine 
Amasa_Tracy ,gender ,Male_gender ,Dover-Foxcroft_u002C__Maine 
Amasa_Tracy ,nationality ,United_States ,Dover-Foxcroft_u002C__Maine 
Amir_Hossein_Heshmat_Saran ,birthDate ,1960-01-01T00:00:00.000Z ,Iran 
Amir_Hossein_Heshmat_Saran ,gender ,Male_gender ,Iran 
Amir_Hossein_Heshmat_Saran ,nationality ,Iran ,Iran 
Amos_Dean ,birthDate ,1803-01-16T00:00:00.000Z ,Barnard_u002C__Vermont 
Amos_Dean ,gender ,Male_gender ,Barnard_u002C__Vermont 
Amy_Butler__u0028_camogie_player_u0029_ ,birthDate ,1987-01-01T00:00:00.000Z ,Kilkenny 
Amy_Butler__u0028_camogie_player_u0029_ ,gender ,Female__u0028_gender_u0029_ ,Kilkenny 
Amy_Butler__u0028_camogie_player_u0029_ ,nationality ,Republic_of_Ireland ,Kilkenny 
Amy_Murphy ,gender ,Female__u0028_gender_u0029_ ,Dublin 
Amy_Murphy ,nationality ,Republic_of_Ireland ,Dublin 
Anatoly_Pavlovich_Demidov_u002C__4th_Prince_of_San_Donato ,birthDate ,1874-11-12T00:00:00.000Z ,Villa_San_Donato 
Anatoly_Pavlovich_Demidov_u002C__4th_Prince_of_San_Donato ,gender ,Male_gender ,Villa_San_Donato 
Andhra_Ratna ,alumniOf ,University_of_Edinburgh ,Penuganchiprolu 
Andhra_Ratna ,birthDate ,1889-06-02T00:00:00.000Z ,Penuganchiprolu 
Andhra_Ratna ,gender ,Male_gender ,Penuganchiprolu 
Andrew_Auld ,birthDate ,1799-08-08T00:00:00.000Z ,Linlithgow 
Andrew_Auld ,gender ,Male_gender ,Linlithgow 
Andrew_C_u002E__Weber ,alumniOf ,Cornell_University ,New_York_City 
Andrew_C_u002E__Weber ,alumniOf ,Walsh_School_of_Foreign_Service ,New_York_City 
Mario_Prestifilippo ,knowsLanguage ,Italian_language_generic_instance ,Palermo 
Mario_Prestifilippo ,nationality ,Italy ,Palermo 
Maurice_FitzGerald_u002C__3rd_Lord_of_Offaly ,birthDate ,1238-01-01T00:00:00.000Z ,Wexford 
Maurice_FitzGerald_u002C__3rd_Lord_of_Offaly ,gender ,Male_gender ,Wexford 
Maurice_FitzGerald_u002C__3rd_Lord_of_Offaly ,nationality ,Republic_of_Ireland ,Wexford 
Michele_Miranda ,birthDate ,1896-07-06T00:00:00.000Z ,San_Giuseppe_Vesuviano 
Michele_Miranda ,gender ,Male_gender ,San_Giuseppe_Vesuviano 
Michele_Miranda ,knowsLanguage ,Italian_language_generic_instance ,San_Giuseppe_Vesuviano 
Michele_Miranda ,nationality ,Italy ,San_Giuseppe_Vesuviano 
Ranjan_Mathai ,alumniOf ,Savitribai_Phule_Pune_University ,Thiruvalla 
Ranjan_Mathai ,birthDate ,1952-05-24T00:00:00.000Z ,Thiruvalla 
Ranjan_Mathai ,gender ,Male_gender ,Thiruvalla 
Ranjan_Mathai ,nationality ,India ,Thiruvalla 
Ricciarda_Cybo-Malaspina ,birthDate ,1497-01-01T00:00:00.000Z ,Massa_u002C__Tuscany 
Ricciarda_Cybo-Malaspina ,gender ,Female__u0028_gender_u0029_ ,Massa_u002C__Tuscany 
Saint_Zoilus ,birthDate ,0250-01-01T00:00:00.000Z ,Córdoba_u002C__Spain 
Saint_Zoilus ,gender ,Male_gender ,Córdoba_u002C__Spain 
James_Bertie_u002C__1st_Earl_of_Abingdon ,birthDate ,1653-06-16T00:00:00.000Z ,Grimsthorpe_Castle 
James_Bertie_u002C__1st_Earl_of_Abingdon ,gender ,Male_gender ,Grimsthorpe_Castle 
James_Bertie_u002C__1st_Earl_of_Abingdon ,knowsLanguage ,English_language_generic_instance ,Grimsthorpe_Castle 
Paolo_Serraino ,birthDate ,1942-03-21T00:00:00.000Z ,Cardeto 
Paolo_Serraino ,gender ,Male_gender ,Cardeto 
Paolo_Serraino ,knowsLanguage ,Italian_language_generic_instance ,Cardeto 
Paolo_Serraino ,nationality ,Italy ,Cardeto 
Paolo_Violi ,birthDate ,1933-02-06T00:00:00.000Z ,Sinopoli 
Paolo_Violi ,gender ,Male_gender ,Sinopoli 
Paolo_Violi ,knowsLanguage ,Italian_language_generic_instance ,Sinopoli 
Paolo_Violi ,nationality ,Italy ,Sinopoli 
Paul_McGonagle ,gender ,Male_gender ,Quincy_u002C__Massachusetts 
Paul_McGonagle ,nationality ,United_States ,Quincy_u002C__Massachusetts 
Konstantinos_Mavromichalis ,birthDate ,1797-01-01T00:00:00.000Z ,Mani_Peninsula 
Manadel_al-Jamadi ,birthDate ,1901-01-01T00:00:00.000Z ,Iraq 
Manadel_al-Jamadi ,gender ,Male_gender ,Iraq 
Manadel_al-Jamadi ,nationality ,Iraq ,Iraq 
Urgyen_Tsomo ,birthDate ,1897-01-01T00:00:00.000Z ,Tsurphu_Monastery 
Urgyen_Tsomo ,gender ,Female__u0028_gender_u0029_ ,Tsurphu_Monastery 
Yoshiaki_Kinoshita__u0028_manager_u0029_ ,birthDate ,1956-03-10T00:00:00.000Z ,Fukuoka 
Yoshiaki_Kinoshita__u0028_manager_u0029_ ,gender ,Male_gender ,Fukuoka 
Yoshiaki_Kinoshita__u0028_manager_u0029_ ,nationality ,Japan ,Fukuoka 
Alessandro_Ruspoli_u002C__7th_Prince_of_Cerveteri ,birthDate ,1869-01-14T00:00:00.000Z ,Rome 
Alessandro_Ruspoli_u002C__7th_Prince_of_Cerveteri ,gender ,Male_gender ,Rome 
Alessandro_Ruspoli_u002C__7th_Prince_of_Cerveteri ,knowsLanguage ,Italian_language_generic_instance ,Rome 
Alessandro_Ruspoli_u002C__7th_Prince_of_Cerveteri ,nationality ,Italy ,Rome 
Alessio_Casimirri ,birthDate ,1951-08-02T00:00:00.000Z ,Rome 
Alessio_Casimirri ,gender ,Male_gender ,Rome 
Alessio_Casimirri ,knowsLanguage ,Italian_language_generic_instance ,Rome 
Alessio_Casimirri ,memberOf ,Red_Brigades ,Rome 
Alessio_Casimirri ,nationality ,Italy ,Rome 
Alessio_Casimirri ,nationality ,Nicaragua ,Rome 
Alexey_Rodin ,alumniOf ,Frunze_Military_Academy ,Ostashkovsky_Uyezd 
Alexey_Rodin ,award ,Order_of_Lenin ,Ostashkovsky_Uyezd 
Alexey_Rodin ,award ,Hero_of_the_Soviet_Union_generic_instance ,Ostashkovsky_Uyezd 
Alexey_Rodin ,award ,Jubilee_Medal__u0022_30_Years_of_the_Soviet_Army_and_Navy_u0022_ ,Ostashkovsky_Uyezd 
Alexey_Rodin ,award ,Jubilee_Medal__u0022_XX_Years_of_the_Workers_u0027__and_Peasants_u0027__Red_Army_u0022_ ,Ostashkovsky_Uyezd 
Alexey_Rodin ,award ,Medal__u0022_For_the_Defence_of_Leningrad_u0022_ ,Ostashkovsky_Uyezd 
Alexey_Rodin ,award ,Medal__u0022_For_the_Defence_of_Stalingrad_u0022_ ,Ostashkovsky_Uyezd 
Alexey_Rodin ,award ,Medal__u0022_For_the_Victory_over_Germany_in_the_Great_Patriotic_War_1941_u2013_1945_u0022_ ,Ostashkovsky_Uyezd 
Alexey_Rodin ,award ,Order_of_the_Red_Banner ,Ostashkovsky_Uyezd 
Alexey_Rodin ,award ,Order_of_the_Red_Star ,Ostashkovsky_Uyezd 
Alexey_Rodin ,award ,Order_of_Suvorov ,Ostashkovsky_Uyezd 
Alexey_Rodin ,award ,Order_of_the_Patriotic_War ,Ostashkovsky_Uyezd 
Alexey_Rodin ,award ,Medal__u0022_For_the_Capture_of_Königsberg_u0022_ ,Ostashkovsky_Uyezd 
Alexey_Rodin ,award ,Order_of_Kutuzov ,Ostashkovsky_Uyezd 
Alexey_Rodin ,birthDate ,1902-02-17T00:00:00.000Z ,Ostashkovsky_Uyezd 
Alexey_Rodin ,gender ,Male_gender ,Ostashkovsky_Uyezd 
Alexey_Rodin ,memberOf ,Communist_Party_of_the_Soviet_Union ,Ostashkovsky_Uyezd 
Andrey_Bolshoy ,birthDate ,1446-08-22T00:00:00.000Z ,Uglich 
Andrey_Bolshoy ,gender ,Male_gender ,Uglich 
Angelo_DeCarlo ,birthDate ,1902-09-02T00:00:00.000Z ,Hoboken_u002C__New_Jersey 
Angelo_DeCarlo ,gender ,Male_gender ,Hoboken_u002C__New_Jersey 
Angelo_DeCarlo ,nationality ,United_States ,Hoboken_u002C__New_Jersey 
Antonio_Beccadelli_di_Bologna ,birthDate ,1475-01-01T00:00:00.000Z ,Naples 
Antonio_Beccadelli_di_Bologna ,gender ,Male_gender ,Naples 
Antonio_Imerti ,birthDate ,1946-08-22T00:00:00.000Z ,Villa_San_Giovanni 
Antonio_Imerti ,gender ,Male_gender ,Villa_San_Giovanni 
Antonio_Imerti ,knowsLanguage ,Italian_language_generic_instance ,Villa_San_Giovanni 
Antonio_Imerti ,nationality ,Italy ,Villa_San_Giovanni 
Antonio_Lombardo ,birthDate ,1891-11-23T00:00:00.000Z ,Sicily 
Antonio_Lombardo ,gender ,Male_gender ,Sicily 
Antonio_Lombardo ,nationality ,United_States ,Sicily 
Zainal_Rashid_Mu_u0027_adzam_Shah_II_of_Kedah ,birthDate ,1857-09-04T00:00:00.000Z ,Kedah 
Zainal_Rashid_Mu_u0027_adzam_Shah_II_of_Kedah ,gender ,Male_gender ,Kedah 
Zofia_Czartoryska ,birthDate ,1778-10-15T00:00:00.000Z ,Warsaw 
Zofia_Czartoryska ,gender ,Female__u0028_gender_u0029_ ,Warsaw 
Alexey_Vasilyevich_Makarov ,birthDate ,1674-01-01T00:00:00.000Z ,Vologda 
Alexey_Vasilyevich_Makarov ,gender ,Male_gender ,Vologda 
Alexey_Vasilyevich_Makarov ,knowsLanguage ,Russian_language_generic_instance ,Vologda 
Anna_Lisitsyna ,award ,Order_of_Lenin ,Karelia 
Anna_Lisitsyna ,award ,Hero_of_the_Soviet_Union_generic_instance ,Karelia 
Anna_Lisitsyna ,award ,Order_of_the_Red_Star ,Karelia 
Anna_Lisitsyna ,birthDate ,1922-02-14T00:00:00.000Z ,Karelia 
Anna_Lisitsyna ,gender ,Female__u0028_gender_u0029_ ,Karelia 
Bambang_Hendarso_Danuri ,birthDate ,1952-10-10T00:00:00.000Z ,Bogor 
Bambang_Hendarso_Danuri ,gender ,Male_gender ,Bogor 
Bambang_Hendarso_Danuri ,knowsLanguage ,Indonesian_language_generic_instance ,Bogor 
Bambang_Hendarso_Danuri ,nationality ,Indonesia ,Bogor 
Edward_B_u002E__Lawson ,alumniOf ,Georgetown_University ,Newport_u002C__Tennessee 
Edward_B_u002E__Lawson ,alumniOf ,Walsh_School_of_Foreign_Service ,Newport_u002C__Tennessee 
Edward_B_u002E__Lawson ,birthDate ,1895-09-26T00:00:00.000Z ,Newport_u002C__Tennessee 
Edward_B_u002E__Lawson ,gender ,Male_gender ,Newport_u002C__Tennessee 
Andrew_C_u002E__Weber ,birthDate ,1960-04-28T00:00:00.000Z ,New_York_City 
Andrew_C_u002E__Weber ,gender ,Male_gender ,New_York_City 
Andrew_C_u002E__Weber ,worksFor ,Georgetown_University ,New_York_City 
Andrew_Dan-Jumbo ,birthDate ,1965-06-25T00:00:00.000Z ,Nigeria 
Andrew_Dan-Jumbo ,gender ,Male_gender ,Nigeria 
Andrew_Dan-Jumbo ,nationality ,Nigeria ,Nigeria 
Andrew_Jackson_Smith__u0028_Medal_of_Honor_u0029_ ,gender ,Male_gender ,United_States 
Abdur_Rahim_Khan ,birthDate ,1925-10-25T00:00:00.000Z ,British_Raj 
Abdur_Rahim_Khan ,gender ,Male_gender ,British_Raj 
Abdur_Rahim_Khan ,nationality ,Pakistan ,British_Raj 
Anatoly_Yakunin ,award ,Medal__U0027_For_Impeccable_Service_U0027__U002C__3Rd_Class_Q26205110_generic_instance ,Dolzhansky_District 
Anatoly_Yakunin ,birthDate ,1964-02-11T00:00:00.000Z ,Dolzhansky_District 
Anatoly_Yakunin ,gender ,Male_gender ,Dolzhansky_District 
Anatoly_Yakunin ,knowsLanguage ,Russian_language_generic_instance ,Dolzhansky_District 
Anatoly_Yakunin ,nationality ,Russia ,Dolzhansky_District 
Christoph_von_Engelhardt ,award ,Golden_Weapon_for_Bravery ,Riga 
Christoph_von_Engelhardt ,award ,Order_of_Saint_Vladimir_generic_instance ,Riga 
Christoph_von_Engelhardt ,award ,Order_of_Saint_Anna ,Riga 
Christoph_von_Engelhardt ,birthDate ,1762-03-18T00:00:00.000Z ,Riga 
Christoph_von_Engelhardt ,gender ,Male_gender ,Riga 
Elizabeth_Grigorieva_Temkina ,birthDate ,1775-07-13T00:00:00.000Z ,Moscow 
Elizabeth_Grigorieva_Temkina ,gender ,Female__u0028_gender_u0029_ ,Moscow 
Felix_of_Girona ,birthDate ,0300-01-01T00:00:00.000Z ,Scillium 
Felix_of_Girona ,gender ,Male_gender ,Scillium 
Felix_of_Girona ,knowsLanguage ,Catalan_language_generic_instance ,Scillium 
Francis_Cornish__u0028_diplomat_u0029_ ,alumniOf ,Charterhouse_School ,England 
Francis_Cornish__u0028_diplomat_u0029_ ,alumniOf ,Royal_Military_Academy_Sandhurst ,England 
Francis_Cornish__u0028_diplomat_u0029_ ,award ,Companion_Of_The_Order_Of_St_Michael_And_St_George_Q12177413_generic_instance ,England 
Francis_Cornish__u0028_diplomat_u0029_ ,award ,Lieutenant_Of_The_Royal_Victorian_Order_Q12193574_generic_instance ,England 
Francis_Cornish__u0028_diplomat_u0029_ ,birthDate ,1942-05-18T00:00:00.000Z ,England 
Francis_Cornish__u0028_diplomat_u0029_ ,gender ,Male_gender ,England 
Francis_Cornish__u0028_diplomat_u0029_ ,knowsLanguage ,English_language_generic_instance ,England 
Francis_Cornish__u0028_diplomat_u0029_ ,worksFor ,Foreign_u002C__Commonwealth_and_Development_Office ,England 
Alexander_Walters ,birthDate ,1858-01-01T00:00:00.000Z ,Bardstown_u002C__Kentucky 
Alexandra_Bugailiskis ,alumniOf ,Carleton_University ,Hamilton_u002C__Ontario 
Alexandra_Bugailiskis ,birthDate ,1956-01-09T00:00:00.000Z ,Hamilton_u002C__Ontario 
Alexandra_Bugailiskis ,gender ,Female__u0028_gender_u0029_ ,Hamilton_u002C__Ontario 
Alexandra_Bugailiskis ,nationality ,Canada ,Hamilton_u002C__Ontario 
Alexandra_Pistohlkors ,birthDate ,1888-01-01T00:00:00.000Z ,Saint_Petersburg 
Alexandra_Pistohlkors ,gender ,Female__u0028_gender_u0029_ ,Saint_Petersburg 
Alexandra_Pistohlkors ,knowsLanguage ,Russian_language_generic_instance ,Saint_Petersburg 
Alf_Tabb ,birthDate ,1883-01-01T00:00:00.000Z ,London 
Alf_Tabb ,gender ,Male_gender ,London 
Alfonso_G_u002E__Pablo_Sr_u002E_ ,birthDate ,1939-09-29T00:00:00.000Z ,Camiling 
Alfonso_G_u002E__Pablo_Sr_u002E_ ,gender ,Male_gender ,Camiling 
Alfonso_Téllez-Girón_u002C__1st_Count_of_Ureña ,birthDate ,1454-01-01T00:00:00.000Z ,Moral_de_Calatrava 
Alfonso_Téllez-Girón_u002C__1st_Count_of_Ureña ,gender ,Male_gender ,Moral_de_Calatrava 
Alfred_Dürrwanger ,award ,Knight_u0027_s_Cross_of_the_Iron_Cross_generic_instance ,Wrocław 
Alfred_Dürrwanger ,birthDate ,1915-04-07T00:00:00.000Z ,Wrocław 
Alfred_Dürrwanger ,gender ,Male_gender ,Wrocław 
Alfred_Dürrwanger ,knowsLanguage ,German_language_generic_instance ,Wrocław 
Alfred_Dürrwanger ,nationality ,Germany ,Wrocław 
Alfred_Egghardt ,award ,German_Cross_In_Gold_Q17412908_generic_instance ,Vienna 
Alfred_Egghardt ,award ,Knight_u0027_s_Cross_of_the_Iron_Cross_generic_instance ,Vienna 
Alfred_Egghardt ,birthDate ,1920-02-17T00:00:00.000Z ,Vienna 
Alfred_Egghardt ,gender ,Male_gender ,Vienna 
Alfred_Egghardt ,nationality ,Austria ,Vienna 
Alfred_Gottfried_Ochshorn ,birthDate ,1915-04-06T00:00:00.000Z ,Vienna 
Alfred_Gottfried_Ochshorn ,gender ,Male_gender ,Vienna 
Alfred_Gottfried_Ochshorn ,knowsLanguage ,German_language_generic_instance ,Vienna 
Alfred_Greim ,award ,German_Cross_In_Gold_Q17412908_generic_instance ,Bad_Langensalza 
Alfred_Greim ,award ,Knight_u0027_s_Cross_of_the_Iron_Cross_generic_instance ,Bad_Langensalza 
Alfred_Greim ,birthDate ,1902-08-08T00:00:00.000Z ,Bad_Langensalza 
Alfred_Greim ,gender ,Male_gender ,Bad_Langensalza 
Alfred_Masters ,birthDate ,1916-02-05T00:00:00.000Z ,Palestine_u002C__Texas 
Alfred_Masters ,gender ,Male_gender ,Palestine_u002C__Texas 
Alfred_Masters ,nationality ,United_States ,Palestine_u002C__Texas 
Alfred_Mills ,alumniOf ,Campbell_College ,Belfast 
Alfred_Mills ,gender ,Male_gender ,Belfast 
Alfred_Mills ,knowsLanguage ,English_language_generic_instance ,Belfast 
Ada_Watson ,birthDate ,1855-01-01T00:00:00.000Z ,Bexley 
Adam_Michał_Czartoryski ,birthDate ,1906-01-16T00:00:00.000Z ,Pełkinie 
Adam_Michał_Czartoryski ,gender ,Male_gender ,Pełkinie 
Adefunmi ,birthDate ,1928-10-05T00:00:00.000Z ,Detroit 
Adefunmi ,gender ,Male_gender ,Detroit 
Adel_Hassan_Hamad ,birthDate ,1958-01-01T00:00:00.000Z ,Sudan 
Adel_Hassan_Hamad ,gender ,Male_gender ,Sudan 
Adel_Noori ,birthDate ,1979-11-12T00:00:00.000Z ,Xinjiang 
Adel_Noori ,gender ,Male_gender ,Xinjiang 
Adel_Noori ,nationality ,China ,Xinjiang 
Elizabeth_de_Bohun_u002C__Countess_of_Northampton ,birthDate ,1313-01-01T00:00:00.000Z ,Badlesmere_u002C__Kent 
Elizabeth_de_Bohun_u002C__Countess_of_Northampton ,gender ,Female__u0028_gender_u0029_ ,Badlesmere_u002C__Kent 
Jagat_Shumsher_Rana ,birthDate ,1826-01-01T00:00:00.000Z ,Kingdom_of_Nepal 
Jagat_Shumsher_Rana ,gender ,Male_gender ,Kingdom_of_Nepal 
Margaret_de_Clare_u002C__Baroness_Badlesmere ,birthDate ,1287-04-08T00:00:00.000Z ,Lordship_of_Ireland 
Margaret_de_Clare_u002C__Baroness_Badlesmere ,gender ,Female__u0028_gender_u0029_ ,Lordship_of_Ireland 
Margaret_de_Clare_u002C__Baroness_Badlesmere ,knowsLanguage ,English_language_generic_instance ,Lordship_of_Ireland 
Mochammad_Sanoesi ,birthDate ,1935-02-15T00:00:00.000Z ,Bogor 
Mochammad_Sanoesi ,gender ,Male_gender ,Bogor 
Mochammad_Sanoesi ,knowsLanguage ,Indonesian_language_generic_instance ,Bogor 
Mochammad_Sanoesi ,nationality ,Indonesia ,Bogor 
Baybars_al-Ala_u0027_i ,gender ,Male_gender ,Egypt 
Bayin_Htwe ,gender ,Male_gender ,Tharrawaddy_u002C__Myanmar 
Ben_Bowen ,birthDate ,2002-11-14T00:00:00.000Z ,Huntington_u002C__West_Virginia 
Ben_Bowen ,gender ,Male_gender ,Huntington_u002C__West_Virginia 
Ben_Bowen ,knowsLanguage ,English_language_generic_instance ,Huntington_u002C__West_Virginia 
Ben_Bowen ,nationality ,United_States ,Huntington_u002C__West_Virginia 
Benjamin_Chapman ,birthDate ,1621-01-01T00:00:00.000Z ,Hinckley 
Benjamin_Chapman ,gender ,Male_gender ,Hinckley 
Benjamin_Kelsey ,birthDate ,1813-01-01T00:00:00.000Z ,Kentucky 
Benjamin_Kelsey ,gender ,Male_gender ,Kentucky 
Benjamin_Kelsey ,nationality ,United_States ,Kentucky 
